id,type,category,name,fileid,posx,posy,posz,anglex,angley,anglez,desc
7,Consume;3,icon;2;1,peigen icon,b84a5c63a24a74943a8d280025f54579:21300086,0,0,0,0,0,0,0
8,Consume;3,icon;2;1,beef can icon,b84a5c63a24a74943a8d280025f54579:21300052,0,0,0,0,0,0,0
9,Consume;3,icon;2;1,sd fish can icon,b84a5c63a24a74943a8d280025f54579:21300034,0,0,0,0,0,0,0
10,Consume;3,icon;2;1,water icon,b84a5c63a24a74943a8d280025f54579:21300016,0,0,0,0,0,0,0
11,Consume;3,icon;2;1,pinguo water icon,b84a5c63a24a74943a8d280025f54579:21300068,0,0,0,0,0,0,0
15,Consume;3,icon;2;1,box milk icon,b84a5c63a24a74943a8d280025f54579:21300038,0,0,0,0,0,0,0
19,Consume;3,icon;2;1,coklate icon,b84a5c63a24a74943a8d280025f54579:21300012,0,0,0,0,0,0,0
20,Consume;3,icon;2;1,nengliang icon,b84a5c63a24a74943a8d280025f54579:21300060,0,0,0,0,0,0,0
21,Consume;3,icon;2;1,huluobo icon,b84a5c63a24a74943a8d280025f54579:21300088,0,0,0,0,0,0,0
22,Consume;3,icon;2;1,yumi icon,b84a5c63a24a74943a8d280025f54579:21300106,0,0,0,0,0,0,0
23,Consume;3,icon;2;1,junliang icon,b84a5c63a24a74943a8d280025f54579:21300062,0,0,0,0,0,0,0
24,Consume;3,icon;2;1,sanmizhi icon,b84a5c63a24a74943a8d280025f54579:21300020,0,0,0,0,0,0,0
25,Consume;3,icon;2;1,nainao icon,b84a5c63a24a74943a8d280025f54579:21300022,0,0,0,0,0,0,0
27,Consume;3,icon;2;1,beef icon,b84a5c63a24a74943a8d280025f54579:21300018,0,0,0,0,0,0,0
28,Consume;3,icon;2;1,tiantian icon,b84a5c63a24a74943a8d280025f54579:21300026,0,0,0,0,0,0,0
30,Consume;3,icon;2;1,pingguo icon,b84a5c63a24a74943a8d280025f54579:21300042,0,0,0,0,0,0,0
31,Consume;3,icon;2;1,tiancai icon,b84a5c63a24a74943a8d280025f54579:21300000,0,0,0,0,0,0,0
34,Consume;3,icon;2;1,beer icon,b84a5c63a24a74943a8d280025f54579:21300000,0,0,0,0,0,0,0
35,Consume;3,icon;2;1,guojiang icon,b84a5c63a24a74943a8d280025f54579:21300050,0,0,0,0,0,0,0
36,Consume;3,icon;2;1,weisji icon,b84a5c63a24a74943a8d280025f54579:21300000,0,0,0,0,0,0,0
37,Consume;3,icon;2;1,banana icon,b84a5c63a24a74943a8d280025f54579:21300064,0,0,0,0,0,0,0
38,Consume;3,icon;2;1,hanbao icon,b84a5c63a24a74943a8d280025f54579:21300020,0,0,0,0,0,0,0
39,Consume;3,icon;2;1,jitui icon,b84a5c63a24a74943a8d280025f54579:21300100,0,0,0,0,0,0,0
51,Consume;3,icon;2;1,huoji icon,b84a5c63a24a74943a8d280025f54579:21300066,0,0,0,0,0,0,0
55,Consume;3,icon;2;1,xigua icon,b84a5c63a24a74943a8d280025f54579:21300076,0,0,0,0,0,0,0
56,Consume;3,icon;2;1,shadingyu icon,b84a5c63a24a74943a8d280025f54579:21300006,0,0,0,0,0,0,0
57,Consume;3,icon;2;1,spider icon,b84a5c63a24a74943a8d280025f54579:21300110,0,0,0,0,0,0,0
58,Consume;3,icon;2;1,liyu icon,b84a5c63a24a74943a8d280025f54579:21300114,0,0,0,0,0,0,0
59,Consume;3,icon;2;1,xueyu icon,b84a5c63a24a74943a8d280025f54579:21300116,0,0,0,0,0,0,0
101,Consume;3,icon;2;1,xiyaoxiang icon,b84a5c63a24a74943a8d280025f54579:21300080,0,0,0,0,0,0,0
102,Consume;3,icon;2;1,bengdai icon,b84a5c63a24a74943a8d280025f54579:21300094,0,0,0,0,0,0,0
105,Consume;3,icon;2;1,shengshang icon,b84a5c63a24a74943a8d280025f54579:21300054,0,0,0,0,0,0,0
110,Consume;3,icon;2;1,xuedai icon,b84a5c63a24a74943a8d280025f54579:21300090,0,0,0,0,0,0,0
117,Consume;3,icon;2;1,shengming icon,b84a5c63a24a74943a8d280025f54579:21300032,0,0,0,0,0,0,0
118,Consume;3,icon;2;1,zhandou icon,b84a5c63a24a74943a8d280025f54579:21300028,0,0,0,0,0,0,0
119,Consume;3,icon;2;1,fangyu icon,b84a5c63a24a74943a8d280025f54579:21300036,0,0,0,0,0,0,0
200,Consume;3,icon;2;1,tieding icon,b84a5c63a24a74943a8d280025f54579:21300098,0,0,0,0,0,0,0
201,Consume;3,icon;2;1,jianshi icon,b84a5c63a24a74943a8d280025f54579:21300108,0,0,0,0,0,0,0
202,Consume;3,icon;2;1,handgun bullet icon,b84a5c63a24a74943a8d280025f54579:21300104,0,0,0,0,0,0,0
203,Consume;3,icon;2;1,buqiangzidang icon,b84a5c63a24a74943a8d280025f54579:21300102,0,0,0,0,0,0,0
204,Consume;3,icon;2;1,sandanzidang icon,b84a5c63a24a74943a8d280025f54579:21300030,0,0,0,0,0,0,0
205,Consume;3,icon;2;1,shengzi icon,b84a5c63a24a74943a8d280025f54579:21300044,0,0,0,0,0,0,0
206,Consume;3,icon;2;1,gouhuo icon,b84a5c63a24a74943a8d280025f54579:21300058,0,0,0,0,0,0,0
207,Consume;3,icon;2;1,bushoujia icon,b84a5c63a24a74943a8d280025f54579:21300078,0,0,0,0,0,0,0
207,Consume;3,effect;4,trap entity,de0323e7c86f33246bf2eef4b3e05fbd:100000,0,0,0,0,0,0,0
207,Consume;3,effect;4;1,trap fire,a33ef1b2d7ceebb46a204c0049f5d81a:100004,0,0,0,0,0,0,0
208,Consume;3,icon;2;1,yuer icon,b84a5c63a24a74943a8d280025f54579:21300074,0,0,0,0,0,0,0
209,Consume;3,icon;2;1,qiuying icon,b84a5c63a24a74943a8d280025f54579:21300070,0,0,0,0,0,0,0
210,Consume;3,icon;2;1,maomao icon,b84a5c63a24a74943a8d280025f54579:21300002,0,0,0,0,0,0,0
301,Consume;3,icon;2;1,car icon,b84a5c63a24a74943a8d280025f54579:21300046,0,0,0,0,0,0,0
1000,Consume;3,icon;2;1,material1 sp,63a200981045be149b3618abb459cbe1:21300008,0,0,0,0,0,0,0
1001,Consume;3,mesh;1;1,material2 mesh,d0c3d2014156b31478a0e1afde30f1c7:100000,0,0,0,0,0,0,0
1001,Consume;3,icon;2;1,material2 sp,63a200981045be149b3618abb459cbe1:21300010,0,0,0,0,0,0,0
1002,Consume;3,icon;2;1,material3 sp,63a200981045be149b3618abb459cbe1:21300012,0,0,0,0,0,0,0
1003,Consume;3,icon;2;1,material4 sp,b84a5c63a24a74943a8d280025f54579:21300068,0,0,0,0,0,0,0
1004,Consume;3,icon;2;1,material5 sp,63a200981045be149b3618abb459cbe1:21300008,0,0,0,0,0,0,0
1005,Consume;3,icon;2;1,material6 sp,63a200981045be149b3618abb459cbe1:21300008,0,0,0,0,0,0,0
1006,Consume;3,icon;2;1,material7 sp,63a200981045be149b3618abb459cbe1:21300008,0,0,0,0,0,0,0
1007,Consume;3,icon;2;1,material8 sp,63a200981045be149b3618abb459cbe1:21300008,0,0,0,0,0,0,0
1008,Consume;3,icon;2;1,material9 sp,b84a5c63a24a74943a8d280025f54579:21300096,0,0,0,0,0,0,0
0,monster;5,mesh;1,basemonster mesh,cc40e8d377d2835469ae31efa3cc0f5c:197910,0,0,0,0,0,0,0
1000,monster;5,skin;2;1,m1000 skin,c9d763f339ced4f4bba37cad458124e5:2100000,0,0,0,0,0,0,0
1001,monster;5,skin;2;1,m1001 skin,bfa1aaed27bc995418f9b21096a255bc:2100000,0,0,0,0,0,0,0
1002,monster;5,skin;2;1,m1002 skin,2e79dbe9d6090f544a40d2803d64facd:2100000,0,0,0,0,0,0,0
1003,monster;5,skin;2;1,m1003 skin,1067063f2ba7a274fa567df78f37f463:2100000,0,0,0,0,0,0,0
1004,monster;5,skin;2;1,m1004 skin,a88806c1373441e4e961d91e63de6f24:2100000,0,0,0,0,0,0,0
1005,monster;5,skin;2;1,m1005 skin,55df0cddfa58b244b9823f52ee0df438:2100000,0,0,0,0,0,0,0
1006,monster;5,skin;2;1,m1006 skin,981a8d56a840b1942967b5d1bc533ab0:2100000,0,0,0,0,0,0,0
1007,monster;5,skin;2;1,m1007 skin,91a84d32c6e3a10409b57f7e0b3dc61e:2100000,0,0,0,0,0,0,0
1008,monster;5,skin;2;1,m1008 skin,239dea8c56b7a46418789547b9267be7:2100000,0,0,0,0,0,0,0
1009,monster;5,skin;2;1,m1009 skin,8da7c9b52d487164e8611a8c5f59fa9a:2100000,0,0,0,0,0,0,0
1010,monster;5,skin;2;1,m1010 skin,f9998dae7a74eee489764d2733d4a785:2100000,0,0,0,0,0,0,0
1011,monster;5,skin;2;1,m1011 skin,08f6793f0fc9d2040a16151b610b649c:2100000,0,0,0,0,0,0,0
1012,monster;5,skin;2;1,m1012 skin,d17b4bbcc9e3cdd43978fe8e74dd5ba7:2100000,0,0,0,0,0,0,0
1013,monster;5,skin;2;1,m1013 skin,48c05a64b9723234a85c172062646ab8:2100000,0,0,0,0,0,0,0
2000,monster;5,skin;2;1,m2000 skin,a8d5ecb8f5247d14b8f9de0b9f7284af:2100000,0,0,0,0,0,0,0
2001,monster;5,skin;2;1,m2001 skin,3897d3fdcbbd27144b944439504219cb:2100000,0,0,0,0,0,0,0
2002,monster;5,skin;2;1,m2002 skin,2948d8d2a273f0e41a7214c06f7913ad:2100000,0,0,0,0,0,0,0
2003,monster;5,skin;2;1,m2003 skin,da955d6362e85b0449ef23e36ab9fc73:2100000,0,0,0,0,0,0,0
2004,monster;5,skin;2;1,m2004 skin,bfa1aaed27bc995418f9b21096a255bc:2100000,0,0,0,0,0,0,0
2005,monster;5,skin;2;1,m2005 skin,f9244b6a40935194a80f1134a7e8ae63:2100000,0,0,0,0,0,0,0
2006,monster;5,skin;2;1,m2006 skin,2e79dbe9d6090f544a40d2803d64facd:2100000,0,0,0,0,0,0,0
2007,monster;5,skin;2;1,m2007 skin,1568de6a45e854f47a4b859d52b1f6af:2100000,0,0,0,0,0,0,0
2008,monster;5,skin;2;1,m2008 skin,87a555cd5a7c9c24c8a8fc39f787f89d:2100000,0,0,0,0,0,0,0
2009,monster;5,skin;2;1,m2009 skin,d17b4bbcc9e3cdd43978fe8e74dd5ba7:2100000,0,0,0,0,0,0,0
2010,monster;5,skin;2;1,m2010 skin,f16469659146b8b458232432f6531249:2100000,0,0,0,0,0,0,0
2011,monster;5,skin;2;1,m2011 skin,1067063f2ba7a274fa567df78f37f463:2100000,0,0,0,0,0,0,0
2012,monster;5,skin;2;1,m2012 skin,ed19c3a8580a36c4c9b30237516e33a9:2100000,0,0,0,0,0,0,0
2013,monster;5,skin;2;1,m2013 skin,91a84d32c6e3a10409b57f7e0b3dc61e:2100000,0,0,0,0,0,0,0
2014,monster;5,skin;2;1,m2014 skin,239dea8c56b7a46418789547b9267be7:2100000,0,0,0,0,0,0,0
2015,monster;5,skin;2;1,m2015 skin,f9998dae7a74eee489764d2733d4a785:2100000,0,0,0,0,0,0,0
2016,monster;5,skin;2;1,m2016 skin,08f6793f0fc9d2040a16151b610b649c:2100000,0,0,0,0,0,0,0
2017,monster;5,skin;2;1,m2017 skin,74aeca62d22b13c4da6480547856a9de:2100000,0,0,0,0,0,0,0
2018,monster;5,skin;2;1,m2018 skin,48c05a64b9723234a85c172062646ab8:2100000,0,0,0,0,0,0,0
2019,monster;5,skin;2;1,m2019 skin,8da7c9b52d487164e8611a8c5f59fa9a:2100000,0,0,0,0,0,0,0
2020,monster;5,skin;2;1,m2020 skin,df48552a8a321d840bda0aad6741e440:2100000,0,0,0,0,0,0,0
2021,monster;5,skin;2;1,m2021 skin,78f76e19b3bb70c49972c0c9291b8e74:2100000,0,0,0,0,0,0,0
2022,monster;5,skin;2;1,m2022 skin,2cdf849c3a08ac14680edf69ffe0c59e:2100000,0,0,0,0,0,0,0
2023,monster;5,skin;2;1,m2023 skin,0c98ab4bd0a9fef48804cedcda4e6948:2100000,0,0,0,0,0,0,0
2024,monster;5,skin;2;1,m2024 skin,767d1de62475d0f4bb0e51102aa05799:2100000,0,0,0,0,0,0,0
2025,monster;5,skin;2;1,m2025 skin,aa10794e4ff618249b7816ef2d2cbf5b:2100000,0,0,0,0,0,0,0
2026,monster;5,skin;2;1,m2026 skin,dacdf47c885e2054cac30317a83ed0fd:2100000,0,0,0,0,0,0,0
2027,monster;5,skin;2;1,m2027 skin,6fd0bf9d81168a34d99f47a05aea40eb:2100000,0,0,0,0,0,0,0
3000,monster;5,skin;2;1,m3000 skin,a8d5ecb8f5247d14b8f9de0b9f7284af:2100000,0,0,0,0,0,0,0
3001,monster;5,skin;2;1,m3001 skin,3897d3fdcbbd27144b944439504219cb:2100000,0,0,0,0,0,0,0
3002,monster;5,skin;2;1,m3002 skin,2948d8d2a273f0e41a7214c06f7913ad:2100000,0,0,0,0,0,0,0
3003,monster;5,skin;2;1,m3003 skin,da955d6362e85b0449ef23e36ab9fc73:2100000,0,0,0,0,0,0,0
3004,monster;5,skin;2;1,m3004 skin,bfa1aaed27bc995418f9b21096a255bc:2100000,0,0,0,0,0,0,0
3005,monster;5,skin;2;1,m3005 skin,f9244b6a40935194a80f1134a7e8ae63:2100000,0,0,0,0,0,0,0
3006,monster;5,skin;2;1,m3006 skin,2e79dbe9d6090f544a40d2803d64facd:2100000,0,0,0,0,0,0,0
3007,monster;5,skin;2;1,m3007 skin,1568de6a45e854f47a4b859d52b1f6af:2100000,0,0,0,0,0,0,0
3008,monster;5,skin;2;1,m3008 skin,87a555cd5a7c9c24c8a8fc39f787f89d:2100000,0,0,0,0,0,0,0
3009,monster;5,skin;2;1,m3009 skin,d17b4bbcc9e3cdd43978fe8e74dd5ba7:2100000,0,0,0,0,0,0,0
3010,monster;5,skin;2;1,m3010 skin,f16469659146b8b458232432f6531249:2100000,0,0,0,0,0,0,0
3011,monster;5,skin;2;1,m3011 skin,1067063f2ba7a274fa567df78f37f463:2100000,0,0,0,0,0,0,0
3012,monster;5,skin;2;1,m3012 skin,ed19c3a8580a36c4c9b30237516e33a9:2100000,0,0,0,0,0,0,0
3013,monster;5,skin;2;1,m3013 skin,91a84d32c6e3a10409b57f7e0b3dc61e:2100000,0,0,0,0,0,0,0
3014,monster;5,skin;2;1,m3014 skin,239dea8c56b7a46418789547b9267be7:2100000,0,0,0,0,0,0,0
3015,monster;5,skin;2;1,m3015 skin,f9998dae7a74eee489764d2733d4a785:2100000,0,0,0,0,0,0,0
3016,monster;5,skin;2;1,m3016 skin,08f6793f0fc9d2040a16151b610b649c:2100000,0,0,0,0,0,0,0
3017,monster;5,skin;2;1,m3017 skin,74aeca62d22b13c4da6480547856a9de:2100000,0,0,0,0,0,0,0
3018,monster;5,skin;2;1,m3018 skin,48c05a64b9723234a85c172062646ab8:2100000,0,0,0,0,0,0,0
3019,monster;5,skin;2;1,m3019 skin,8da7c9b52d487164e8611a8c5f59fa9a:2100000,0,0,0,0,0,0,0
3020,monster;5,skin;2;1,m3020 skin,df48552a8a321d840bda0aad6741e440:2100000,0,0,0,0,0,0,0
3021,monster;5,skin;2;1,m3021 skin,78f76e19b3bb70c49972c0c9291b8e74:2100000,0,0,0,0,0,0,0
3022,monster;5,skin;2;1,m3022 skin,2cdf849c3a08ac14680edf69ffe0c59e:2100000,0,0,0,0,0,0,0
3023,monster;5,skin;2;1,m3023 skin,0c98ab4bd0a9fef48804cedcda4e6948:2100000,0,0,0,0,0,0,0
3024,monster;5,skin;2;1,m3024 skin,767d1de62475d0f4bb0e51102aa05799:2100000,0,0,0,0,0,0,0
3025,monster;5,skin;2;1,m3025 skin,aa10794e4ff618249b7816ef2d2cbf5b:2100000,0,0,0,0,0,0,0
3026,monster;5,skin;2;1,m3026 skin,dacdf47c885e2054cac30317a83ed0fd:2100000,0,0,0,0,0,0,0
3027,monster;5,skin;2;1,m3027 skin,6fd0bf9d81168a34d99f47a05aea40eb:2100000,0,0,0,0,0,0,0
3028,monster;5,skin;2;1,m3028 skin,e125a0551672a854abf4a6e334396c0c:2100000,0,0,0,0,0,0,0
3029,monster;5,skin;2;1,m3029 skin,eb3ad557c9dd1b14784017ab457ff4a0:2100000,0,0,0,0,0,0,0
3030,monster;5,skin;2;1,m3030 skin,00aacee9d8ffae84fb62d448f4bc824e:2100000,0,0,0,0,0,0,0
3031,monster;5,skin;2;1,m3031 skin,92621d7f0b05fc448b9f6aba82d7f7fa:2100000,0,0,0,0,0,0,0
3032,monster;5,skin;2;1,m3032 skin,a231cc5587d4fa0418b2ddde5541aa7e:2100000,0,0,0,0,0,0,0
3033,monster;5,skin;2;1,m3033 skin,0dbc4d9862cb8ff44973598e512cf4e4:2100000,0,0,0,0,0,0,0
3034,monster;5,skin;2;1,m3034 skin,0ddea791457ce8e47ad3234e3b5a4fba:2100000,0,0,0,0,0,0,0
3035,monster;5,skin;2;1,m3035 skin,a88806c1373441e4e961d91e63de6f24:2100000,0,0,0,0,0,0,0
3036,monster;5,skin;2;1,m3036 skin,55df0cddfa58b244b9823f52ee0df438:2100000,0,0,0,0,0,0,0
3037,monster;5,skin;2;1,m3037 skin,981a8d56a840b1942967b5d1bc533ab0:2100000,0,0,0,0,0,0,0
3038,monster;5,skin;2;1,m3038 skin,3c4992bb675325b41a5d25a048efa322:2100000,0,0,0,0,0,0,0
3039,monster;5,skin;2;1,m3039 skin,d21beb032f35c924aa68a2f2f75d1ef7:2100000,0,0,0,0,0,0,0
3040,monster;5,skin;2;1,m3040 skin,ff0cd7aeac6e12f418cf1dc3c801fab3:2100000,0,0,0,0,0,0,0
3041,monster;5,skin;2;1,m3041 skin,a437b1744c7233a4a9bf85d810677a1c:2100000,0,0,0,0,0,0,0
3042,monster;5,skin;2;1,m3042 skin,5ef81d7a4b373994b990abf00e95104d:2100000,0,0,0,0,0,0,0
3043,monster;5,skin;2;1,m3043 skin,e208072a603a3354cae2ad671e8599d5:2100000,0,0,0,0,0,0,0
3044,monster;5,skin;2;1,m3044 skin,7a2b87cf585f9c84fb1c7a0e68908232:2100000,0,0,0,0,0,0,0
4000,monster;5,skin;2;1,m4000 skin,ebba2444c42742a4d8409550da0be484:2100000,0,0,0,0,0,0,0
4001,monster;5,skin;2;1,m4001 skin,97189593b464da04993d25b07c9dc011:2100000,0,0,0,0,0,0,0
4002,monster;5,skin;2;1,m4002 skin,da955d6362e85b0449ef23e36ab9fc73:2100000,0,0,0,0,0,0,0
4003,monster;5,skin;2;1,m4003 skin,75097af0e253fa54a9d51ef967bb3197:2100000,0,0,0,0,0,0,0
4004,monster;5,skin;2;1,m4004 skin,81fa00465ea8d7244a8dd8995aa96fa8:2100000,0,0,0,0,0,0,0
4005,monster;5,skin;2;1,m4005 skin,bfca5bdf4c45408459dea4513e21bcce:2100000,0,0,0,0,0,0,0
4006,monster;5,skin;2;1,m4006 skin,e0ab88b1cb4b7a14985d388cf20736b0:2100000,0,0,0,0,0,0,0
4007,monster;5,skin;2;1,m4007 skin,6adc1ee0c475600448c50dd49a213056:2100000,0,0,0,0,0,0,0
4008,monster;5,skin;2;1,m4008 skin,1c6dd3dcf311fbd42904690ddbed3891:2100000,0,0,0,0,0,0,0
4009,monster;5,skin;2;1,m4009 skin,54cbfbb4bd5d0254a9a584d2f09d4d78:2100000,0,0,0,0,0,0,0
4010,monster;5,skin;2;1,m4010 skin,e14ce8fdb73d912408b99fa351dc58aa:2100000,0,0,0,0,0,0,0
4011,monster;5,skin;2;1,m4011 skin,f42d559405b46f242bd15816b0a6f8a4:2100000,0,0,0,0,0,0,0
4012,monster;5,skin;2;1,m4012 skin,44967caf29fec38468873f13c45af885:2100000,0,0,0,0,0,0,0
4013,monster;5,skin;2;1,m4013 skin,4bc708d14f05c584d960a58dcd98f2ed:2100000,0,0,0,0,0,0,0
4014,monster;5,skin;2;1,m4014 skin,9852f61080b2b724694b4c681d55ebd4:2100000,0,0,0,0,0,0,0
4015,monster;5,skin;2;1,m4015 skin,a8dc2083959031247972c81035273ba5:2100000,0,0,0,0,0,0,0
4016,monster;5,skin;2;1,m4016 skin,c06e072ecac5b194387173bf0031a0d4:2100000,0,0,0,0,0,0,0
4017,monster;5,skin;2;1,m4017 skin,b69f40974ad5c704887ee22703cebb71:2100000,0,0,0,0,0,0,0
4018,monster;5,skin;2;1,m4018 skin,e8c96e596424c9348b13a8b1216456d2:2100000,0,0,0,0,0,0,0
4019,monster;5,skin;2;1,m4019 skin,f9063b12d4f2d764583aab036922a61b:2100000,0,0,0,0,0,0,0
4020,monster;5,skin;2;1,m4020 skin,3fb6bf5fc8e1e254da0245977bafc1dd:2100000,0,0,0,0,0,0,0
4021,monster;5,skin;2;1,m4021 skin,1910a78af4f1d7e468271943bcc23100:2100000,0,0,0,0,0,0,0
4022,monster;5,skin;2;1,m4022 skin,225eaf11cc3eb0949b287d7842612cd5:2100000,0,0,0,0,0,0,0
4023,monster;5,skin;2;1,m4023 skin,9666da1026682034fbf6fb7c650879b5:2100000,0,0,0,0,0,0,0
4024,monster;5,skin;2;1,m4024 skin,1e31390b161cc024cbcdccd114fc8dfe:2100000,0,0,0,0,0,0,0
4025,monster;5,skin;2;1,m4025 skin,8468c91cc3d55df4281ff97a20386ecb:2100000,0,0,0,0,0,0,0
4026,monster;5,skin;2;1,m4026 skin,8f02a4fa4f0d16d4b896e827f367c8a1:2100000,0,0,0,0,0,0,0
4027,monster;5,skin;2;1,m4027 skin,8872d30719368e042a3f2deac94c0a20:2100000,0,0,0,0,0,0,0
5000,monster;5,skin;2;1,m5000 skin,d2f3da30f2ad05f4fbc260e255739902:2100000,0,0,0,0,0,0,0
5001,monster;5,skin;2;1,m5001 skin,2190ee1187c60c849a625beed37c9429:2100000,0,0,0,0,0,0,0
5002,monster;5,skin;2;1,m5002 skin,2d024515bdbf57a46b1e7e8750a04e17:2100000,0,0,0,0,0,0,0
5003,monster;5,skin;2;1,m5003 skin,757b973d497508e43a633422518b79ea:2100000,0,0,0,0,0,0,0
5004,monster;5,skin;2;1,m5004 skin,566a349e2fa731b429203cda419aa11c:2100000,0,0,0,0,0,0,0
5005,monster;5,skin;2;1,m5005 skin,f42d559405b46f242bd15816b0a6f8a4:2100000,0,0,0,0,0,0,0
5006,monster;5,skin;2;1,m5006 skin,44967caf29fec38468873f13c45af885:2100000,0,0,0,0,0,0,0
5007,monster;5,skin;2;1,m5007 skin,4bc708d14f05c584d960a58dcd98f2ed:2100000,0,0,0,0,0,0,0
5008,monster;5,skin;2;1,m5008 skin,a4f9c02d6f0f5944080ceb8629057bda:2100000,0,0,0,0,0,0,0
5009,monster;5,skin;2;1,m5009 skin,4d8ecc7d5d9fa5542ace8bce52adfceb:2100000,0,0,0,0,0,0,0
5010,monster;5,skin;2;1,m5010 skin,45df2fa7ca683bf4ba97e79391ae3113:2100000,0,0,0,0,0,0,0
5011,monster;5,skin;2;1,m5011 skin,cfbee2de75c2b514ba0234192b88822a:2100000,0,0,0,0,0,0,0
5012,monster;5,skin;2;1,m5012 skin,0e80f813c67d6d045acdca6d2675ef1c:2100000,0,0,0,0,0,0,0
5013,monster;5,skin;2;1,m5013 skin,5d56d9f784e265c4b96665062714ef5d:2100000,0,0,0,0,0,0,0
5014,monster;5,skin;2;1,m5014 skin,3e9983319c5a93547bc8d3bb7ac1cfab:2100000,0,0,0,0,0,0,0
5015,monster;5,skin;2;1,m5015 skin,a567f040a2d1fcc48af79c7e401d8b3b:2100000,0,0,0,0,0,0,0
5016,monster;5,skin;2;1,m5016 skin,30a221706d7664e4da5a873df84f1c86:2100000,0,0,0,0,0,0,0
5017,monster;5,skin;2;1,m5017 skin,3ebb45d28d167554383e1eb01c416048:2100000,0,0,0,0,0,0,0
5018,monster;5,skin;2;1,m5018 skin,0ae1ac50aeb0e51459ffb01a229488b3:2100000,0,0,0,0,0,0,0
5019,monster;5,skin;2;1,m5019 skin,d37f0ee6d13590743a6f432135f4043d:2100000,0,0,0,0,0,0,0
5020,monster;5,skin;2;1,m5020 skin,484f2dd9aad639f489c73265ec27b15d:2100000,0,0,0,0,0,0,0
5021,monster;5,skin;2;1,m5021 skin,ce70b2b75aeccd8478d3a9319b969948:2100000,0,0,0,0,0,0,0
5022,monster;5,skin;2;1,m5022 skin,8fb27c4d583da6b42a3f1762b8ff9a8e:2100000,0,0,0,0,0,0,0
5023,monster;5,skin;2;1,m5023 skin,9c06a3c618cd7cd41bd4c1f8b9e862c6:2100000,0,0,0,0,0,0,0
5024,monster;5,skin;2;1,m5024 skin,9dcb593cb82b2be4f8e84077fc9eccb8:2100000,0,0,0,0,0,0,0
5025,monster;5,skin;2;1,m5025 skin,5d6d219959aeafb499f871c5e9bc7a1d:2100000,0,0,0,0,0,0,0
5026,monster;5,skin;2;1,m5026 skin,430581bf08d6cb5429262c4d99e3d456:2100000,0,0,0,0,0,0,0
5027,monster;5,skin;2;1,m5027 skin,5f3bc4889cba32c45903ffb20d4b3889:2100000,0,0,0,0,0,0,0
5028,monster;5,skin;2;1,m5028 skin,d96b70d0f9d7a5f4c9f0b7d11f802d71:2100000,0,0,0,0,0,0,0
5029,monster;5,skin;2;1,m5029 skin,9aae974e360cfc141bbe4232a4105fdf:2100000,0,0,0,0,0,0,0
5030,monster;5,skin;2;1,m5030 skin,f629689c4941e454a87826da5aa5c023:2100000,0,0,0,0,0,0,0
5031,monster;5,skin;2;1,m5031 skin,0d726e8a444177a4c9b0e78a1cf354f4:2100000,0,0,0,0,0,0,0
5032,monster;5,skin;2;1,m5032 skin,20fdfdd5c7fedbb45bdcb4ebeb45a14a:2100000,0,0,0,0,0,0,0
5033,monster;5,skin;2;1,m5033 skin,df627ae627fb60a4782a27b469a56507:2100000,0,0,0,0,0,0,0
5034,monster;5,skin;2;1,m5034 skin,a77799bc20f47ea4eb7e2984ad78e561:2100000,0,0,0,0,0,0,0
5035,monster;5,skin;2;1,m5035 skin,5e249a34536b5a242a4792c4911c7fc0:2100000,0,0,0,0,0,0,0
5036,monster;5,skin;2;1,m5036 skin,bea5fd8e33858eb49855f1dcf570d639:2100000,0,0,0,0,0,0,0
5037,monster;5,skin;2;1,m5037 skin,5fea27059086556459e1b5a0d829541a:2100000,0,0,0,0,0,0,0
6000,monster;5,skin;2;1,m6000 skin,d2f3da30f2ad05f4fbc260e255739902:2100000,0,0,0,0,0,0,0
6001,monster;5,skin;2;1,m6001 skin,2190ee1187c60c849a625beed37c9429:2100000,0,0,0,0,0,0,0
6002,monster;5,skin;2;1,m6002 skin,2d024515bdbf57a46b1e7e8750a04e17:2100000,0,0,0,0,0,0,0
6003,monster;5,skin;2;1,m6003 skin,757b973d497508e43a633422518b79ea:2100000,0,0,0,0,0,0,0
6004,monster;5,skin;2;1,m6004 skin,566a349e2fa731b429203cda419aa11c:2100000,0,0,0,0,0,0,0
6005,monster;5,skin;2;1,m6005 skin,f42d559405b46f242bd15816b0a6f8a4:2100000,0,0,0,0,0,0,0
6006,monster;5,skin;2;1,m6006 skin,44967caf29fec38468873f13c45af885:2100000,0,0,0,0,0,0,0
6007,monster;5,skin;2;1,m6007 skin,4bc708d14f05c584d960a58dcd98f2ed:2100000,0,0,0,0,0,0,0
6008,monster;5,skin;2;1,m6008 skin,a4f9c02d6f0f5944080ceb8629057bda:2100000,0,0,0,0,0,0,0
6009,monster;5,skin;2;1,m6009 skin,4d8ecc7d5d9fa5542ace8bce52adfceb:2100000,0,0,0,0,0,0,0
6010,monster;5,skin;2;1,m6010 skin,45df2fa7ca683bf4ba97e79391ae3113:2100000,0,0,0,0,0,0,0
6011,monster;5,skin;2;1,m6011 skin,cfbee2de75c2b514ba0234192b88822a:2100000,0,0,0,0,0,0,0
6012,monster;5,skin;2;1,m6012 skin,0e80f813c67d6d045acdca6d2675ef1c:2100000,0,0,0,0,0,0,0
